address,attributes,business_id,categories,city,hours,is_open,latitude,longitude,name,neighborhood,postal_code,review_count,stars,state
17218 E Shea Blvd,"{'GoodForMeal': {'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}, 'Alcohol': 'none', 'RestaurantsGoodForGroups': False, 'RestaurantsAttire': 'casual', 'RestaurantsReservations': False, 'BusinessAcceptsCreditCards': True, 'RestaurantsPriceRange2': 1, 'BikeParking': False, 'RestaurantsDelivery': False, 'Ambience': {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}, 'RestaurantsTakeOut': True, 'GoodForKids': True}",tmT12wo4Z37gUv-ZQTjXDA,"['Restaurants', 'Fast Food', 'Burgers']",Fountain Hills,{},1,33.5693511963,-111.709243774,Wendy's,,85268.0,3,1.5,AZ
10223 N Metro Pkwy,"{'Alcohol': 'full_bar', 'HasTV': True, 'NoiseLevel': 'average', 'RestaurantsAttire': 'casual', 'BusinessAcceptsCreditCards': True, 'Music': {'dj': False, 'background_music': False, 'no_music': False, 'karaoke': False, 'live': False, 'video': False, 'jukebox': False}, 'Ambience': {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}, 'RestaurantsGoodForGroups': True, 'Caters': False, 'WiFi': 'free', 'RestaurantsReservations': False, 'RestaurantsTableService': True, 'RestaurantsTakeOut': True, 'GoodForKids': True, 'HappyHour': True, 'GoodForDancing': False, 'BikeParking': True, 'OutdoorSeating': True, 'RestaurantsPriceRange2': 2, 'RestaurantsDelivery': False, 'BestNights': {'monday': True, 'tuesday': False, 'friday': True, 'wednesday': True, 'thursday': False, 'sunday': False, 'saturday': False}, 'GoodForMeal': {'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}, 'BusinessParking': {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}, 'CoatCheck': False}",VBJwRxOAtvjy7taLXEjmfg,"['Nightlife', 'American (Traditional)', 'Restaurants', 'Chicken Wings', 'Sports Bars', 'Food', 'Beer', 'Wine & Spirits', 'Bars']",Phoenix,"{'Monday': '11:00-23:00', 'Tuesday': '11:00-23:00', 'Friday': '11:00-0:00', 'Wednesday': '11:00-23:00', 'Thursday': '11:00-23:00', 'Sunday': '11:00-22:00', 'Saturday': '11:00-0:00'}",1,33.580271,-112.11968700000001,Hooters,,85021.0,49,2.5,AZ
9995 W Mcdowell Rd,"{'RestaurantsTableService': False, 'GoodForMeal': {'dessert': True, 'latenight': False, 'lunch': True, 'dinner': False, 'breakfast': True, 'brunch': True}, 'Alcohol': 'none', 'Caters': True, 'HasTV': False, 'RestaurantsGoodForGroups': True, 'NoiseLevel': 'average', 'WiFi': 'free', 'RestaurantsAttire': 'casual', 'RestaurantsReservations': False, 'OutdoorSeating': True, 'BusinessAcceptsCreditCards': True, 'RestaurantsPriceRange2': 2, 'BikeParking': True, 'RestaurantsDelivery': True, 'Ambience': {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}, 'RestaurantsTakeOut': True, 'GoodForKids': True, 'BusinessParking': {'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}}",7yTtTjsZLi5Ef1vsr6ZPTw,"['Sandwiches', 'Soup', 'Food', 'Restaurants', 'Salad', 'Bakeries']",Avondale,"{'Monday': '6:00-22:00', 'Tuesday': '6:00-22:00', 'Friday': '6:00-22:00', 'Wednesday': '6:00-22:00', 'Thursday': '6:00-22:00', 'Sunday': '7:00-22:00', 'Saturday': '6:00-22:00'}",1,33.4643757587,-112.27427065399999,Panera Bread,,85392.0,64,2.5,AZ
1212 E Apache Blvd,"{'RestaurantsTableService': False, 'GoodForMeal': {'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': False}, 'DogsAllowed': False, 'Alcohol': 'none', 'Caters': True, 'HasTV': True, 'RestaurantsGoodForGroups': False, 'NoiseLevel': 'quiet', 'WiFi': 'free', 'RestaurantsAttire': 'casual', 'RestaurantsReservations': True, 'OutdoorSeating': True, 'BusinessAcceptsCreditCards': True, 'RestaurantsPriceRange2': 1, 'BikeParking': True, 'RestaurantsDelivery': False, 'Ambience': {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}, 'RestaurantsTakeOut': True, 'GoodForKids': False, 'WheelchairAccessible': True, 'BusinessParking': {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}}",wnKcNv7wHfZpTIALz64BQQ,"['Fast Food', 'Restaurants', 'Sandwiches', 'Delis']",Tempe,"{'Monday': '10:00-2:00', 'Tuesday': '10:00-2:00', 'Friday': '10:00-2:00', 'Wednesday': '10:00-2:00', 'Thursday': '10:00-2:00', 'Sunday': '10:00-2:00', 'Saturday': '10:00-2:00'}",1,33.415242600000006,-111.9196665,Hangover Hoagies,,85281.0,39,4.5,AZ
Lp 303,"{'GoodForKids': False, 'WiFi': 'no', 'RestaurantsReservations': False, 'BusinessAcceptsCreditCards': True, 'RestaurantsPriceRange2': 1, 'RestaurantsDelivery': False, 'Ambience': {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}, 'RestaurantsTakeOut': True, 'RestaurantsGoodForGroups': False}",YSmh4Uv7gl9B6zHFPLRCNw,"['Fast Food', 'Restaurants']",Surprise,{},1,33.612475,-112.418489,McDonalds,,85388.0,8,2.0,AZ
4415 E Village Pkwy,"{'RestaurantsTableService': True, 'GoodForMeal': {'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': True, 'brunch': True}, 'Alcohol': 'full_bar', 'Caters': True, 'HasTV': True, 'RestaurantsGoodForGroups': True, 'NoiseLevel': 'average', 'WiFi': 'no', 'RestaurantsAttire': 'casual', 'RestaurantsReservations': True, 'OutdoorSeating': True, 'BusinessAcceptsCreditCards': True, 'RestaurantsPriceRange2': 2, 'BikeParking': True, 'RestaurantsDelivery': False, 'Ambience': {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}, 'RestaurantsTakeOut': True, 'GoodForKids': True, 'WheelchairAccessible': True, 'BusinessParking': {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}}",Toet2xTiU_5STPyPlvvyXw,"['Beer', 'Wine & Spirits', 'Restaurants', 'American (Traditional)', 'Breakfast & Brunch', 'Food', 'American (New)']",Gilbert,"{'Monday': '7:00-21:00', 'Tuesday': '7:00-21:00', 'Friday': '7:00-21:00', 'Wednesday': '7:00-21:00', 'Thursday': '7:00-21:00', 'Sunday': '7:00-20:00', 'Saturday': '7:00-21:00'}",1,33.2592872223,-111.694225185,Slate Bistro and Bar,,85298.0,26,3.5,AZ
"7410 West Bell Rd, Ste 310-2","{'RestaurantsTableService': False, 'GoodForMeal': {'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'breakfast': False, 'brunch': False}, 'Alcohol': 'none', 'Caters': True, 'HasTV': True, 'RestaurantsGoodForGroups': True, 'NoiseLevel': 'average', 'WiFi': 'no', 'RestaurantsAttire': 'casual', 'RestaurantsReservations': False, 'OutdoorSeating': False, 'BusinessAcceptsCreditCards': True, 'RestaurantsPriceRange2': 1, 'BikeParking': True, 'RestaurantsDelivery': False, 'Ambience': {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}, 'RestaurantsTakeOut': True, 'GoodForKids': True, 'DriveThru': False, 'BusinessParking': {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}}",mc71c4vlkwhqYSPTg9XJGQ,"['Delis', 'Sandwiches', 'Fast Food', 'Restaurants']",Glendale,{},1,33.6386431,-112.21826979999999,Jersey Mike's Subs,,85308.0,45,4.0,AZ
2024 E Camelback Rd,"{'RestaurantsTableService': False, 'GoodForMeal': {'dessert': False, 'latenight': True, 'lunch': True, 'dinner': False, 'breakfast': False, 'brunch': False}, 'Alcohol': 'none', 'Caters': False, 'HasTV': False, 'RestaurantsGoodForGroups': True, 'NoiseLevel': 'average', 'WiFi': 'no', 'RestaurantsAttire': 'casual', 'RestaurantsReservations': False, 'OutdoorSeating': False, 'BusinessAcceptsCreditCards': True, 'RestaurantsPriceRange2': 1, 'WheelchairAccessible': True, 'BikeParking': True, 'RestaurantsDelivery': False, 'Ambience': {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}, 'RestaurantsTakeOut': True, 'GoodForKids': True, 'DriveThru': True, 'BusinessParking': {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}}",tUrzToG0DOOO9gJqoWSRnA,"['Burgers', 'Fast Food', 'Restaurants']",Phoenix,"{'Monday': '7:00-2:00', 'Tuesday': '7:00-2:00', 'Friday': '7:00-2:00', 'Wednesday': '7:00-2:00', 'Thursday': '7:00-2:00', 'Sunday': '7:00-2:00', 'Saturday': '7:00-2:00'}",1,33.5096189,-112.03749340000002,Wendy's,,85016.0,34,2.5,AZ
"3141 S McClintock Dr, Ste 7","{'RestaurantsTableService': False, 'GoodForMeal': {'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'breakfast': False, 'brunch': False}, 'Alcohol': 'none', 'Caters': True, 'HasTV': True, 'RestaurantsGoodForGroups': True, 'NoiseLevel': 'average', 'WiFi': 'free', 'RestaurantsAttire': 'casual', 'RestaurantsReservations': False, 'OutdoorSeating': True, 'BusinessAcceptsCreditCards': True, 'RestaurantsPriceRange2': 1, 'BikeParking': True, 'RestaurantsDelivery': True, 'Ambience': {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}, 'RestaurantsTakeOut': True, 'GoodForKids': True, 'DriveThru': False, 'BusinessParking': {'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}}",RpSo3IF05gZJdZcvrVntJA,"['Sandwiches', 'Restaurants', 'Fast Food']",Tempe,"{'Monday': '0:00-0:00', 'Tuesday': '0:00-0:00', 'Friday': '0:00-0:00', 'Wednesday': '0:00-0:00', 'Thursday': '0:00-0:00', 'Sunday': '0:00-0:00', 'Saturday': '0:00-0:00'}",1,33.3947566,-111.90834960000001,Subway,,85282.0,12,2.5,AZ
930 E Pecos Rd,"{'GoodForMeal': {'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': True, 'brunch': False}, 'Alcohol': 'none', 'Caters': True, 'HasTV': True, 'RestaurantsGoodForGroups': True, 'NoiseLevel': 'average', 'WiFi': 'no', 'RestaurantsAttire': 'casual', 'RestaurantsReservations': False, 'OutdoorSeating': True, 'BusinessAcceptsCreditCards': True, 'RestaurantsPriceRange2': 1, 'BikeParking': False, 'RestaurantsTableService': False, 'RestaurantsDelivery': False, 'Ambience': {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}, 'RestaurantsTakeOut': True, 'GoodForKids': True, 'BusinessParking': {'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}}",Yz_T_UYy2eJ-aoVeHNDxiw,"['Restaurants', 'Food', 'Mexican']",Chandler,"{'Monday': '0:00-0:00', 'Tuesday': '0:00-0:00', 'Friday': '0:00-0:00', 'Wednesday': '0:00-0:00', 'Thursday': '0:00-0:00', 'Sunday': '0:00-0:00', 'Saturday': '0:00-0:00'}",1,33.2920648938,-111.82613789999999,Filiberto's,,85225.0,36,2.0,AZ
1920 W Thunderbird Rd,"{'RestaurantsTableService': True, 'GoodForMeal': {'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'breakfast': False, 'brunch': False}, 'Alcohol': 'none', 'HasTV': False, 'RestaurantsGoodForGroups': True, 'NoiseLevel': 'quiet', 'WiFi': 'no', 'RestaurantsAttire': 'casual', 'RestaurantsReservations': False, 'OutdoorSeating': False, 'BusinessAcceptsCreditCards': True, 'RestaurantsPriceRange2': 1, 'BikeParking': True, 'RestaurantsDelivery': True, 'Ambience': {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}, 'RestaurantsTakeOut': True, 'GoodForKids': True, 'BusinessParking': {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}}",-PJgh1XoQBMnnSgg6MhmMA,"['Food', 'Restaurants', 'Chinese', 'Food Delivery Services']",Phoenix,"{'Monday': '17:00-21:00', 'Tuesday': '11:00-21:00', 'Friday': '11:00-21:00', 'Wednesday': '11:00-21:00', 'Thursday': '11:00-21:00', 'Sunday': '12:00-21:00', 'Saturday': '12:00-21:00'}",1,33.6115391,-112.1007962,Hong Kong Chinese Cuisine,,85023.0,33,3.5,AZ
3400 E Sky Harbor Blvd,"{'GoodForMeal': {'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}, 'Alcohol': 'none', 'HasTV': False, 'RestaurantsGoodForGroups': False, 'RestaurantsAttire': 'casual', 'RestaurantsReservations': False, 'OutdoorSeating': True, 'BusinessAcceptsCreditCards': True, 'RestaurantsPriceRange2': 1, 'BikeParking': False, 'RestaurantsDelivery': False, 'Ambience': {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}, 'RestaurantsTakeOut': True, 'GoodForKids': True}",NJ9K8tHT8YLN60FXvV7cyA,"['Airports', 'French', 'Breakfast & Brunch', 'Cafes', 'Fast Food', 'Hotels & Travel', 'Restaurants']",Phoenix,{},1,33.4374872784,-111.994592218,La Madeline,,85034.0,23,3.0,AZ
1785 E University Dr,"{'GoodForMeal': {'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}, 'Alcohol': 'none', 'Caters': False, 'HasTV': True, 'RestaurantsGoodForGroups': True, 'RestaurantsAttire': 'casual', 'RestaurantsReservations': False, 'OutdoorSeating': False, 'BusinessAcceptsCreditCards': True, 'RestaurantsPriceRange2': 1, 'BikeParking': True, 'RestaurantsDelivery': False, 'Ambience': {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}, 'RestaurantsTakeOut': True, 'GoodForKids': True, 'DriveThru': True, 'BusinessParking': {'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}}",7y8wJmvouRJSXgpUw94wYA,"['Restaurants', 'Burgers', 'Fast Food']",Tempe,"{'Monday': '0:00-0:00', 'Tuesday': '0:00-0:00', 'Friday': '0:00-0:00', 'Wednesday': '0:00-0:00', 'Thursday': '0:00-0:00', 'Sunday': '0:00-0:00', 'Saturday': '0:00-0:00'}",1,33.4215174,-111.9102085,McDonald's,,85281.0,16,2.0,AZ
990 N Arizona Ave,"{'RestaurantsTableService': False, 'GoodForMeal': {'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': True, 'brunch': False}, 'Alcohol': 'none', 'Caters': False, 'HasTV': False, 'RestaurantsGoodForGroups': True, 'NoiseLevel': 'loud', 'WiFi': 'free', 'RestaurantsAttire': 'casual', 'RestaurantsReservations': False, 'OutdoorSeating': False, 'BusinessAcceptsCreditCards': True, 'RestaurantsPriceRange2': 1, 'BikeParking': True, 'RestaurantsDelivery': False, 'Ambience': {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}, 'RestaurantsTakeOut': True, 'GoodForKids': True, 'DriveThru': True, 'BusinessParking': {'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}}",Xu1LmNNHmOuMBBtUrbuyRg,"['Salad', 'Fast Food', 'Burgers', 'Restaurants']",Chandler,"{'Monday': '4:00-23:00', 'Tuesday': '4:00-23:00', 'Friday': '4:00-23:00', 'Wednesday': '4:00-23:00', 'Thursday': '4:00-23:00', 'Sunday': '4:00-23:00', 'Saturday': '4:00-23:00'}",1,33.320161210500004,-111.84224188299999,McDonald's,,85225.0,27,2.0,AZ
737 E McDowell Rd,"{'RestaurantsTableService': False, 'GoodForMeal': {'dessert': False, 'latenight': True, 'lunch': True, 'dinner': False, 'breakfast': False, 'brunch': False}, 'Alcohol': 'none', 'Caters': False, 'HasTV': False, 'RestaurantsGoodForGroups': True, 'NoiseLevel': 'average', 'WiFi': 'no', 'RestaurantsAttire': 'casual', 'RestaurantsReservations': False, 'OutdoorSeating': False, 'BusinessAcceptsCreditCards': True, 'RestaurantsPriceRange2': 1, 'BikeParking': True, 'RestaurantsDelivery': False, 'Ambience': {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}, 'RestaurantsTakeOut': True, 'GoodForKids': True, 'DriveThru': True, 'BusinessParking': {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}}",OUSHMxGGyGXpah3qVPyBdw,"['Restaurants', 'Burgers', 'Fast Food', 'American (Traditional)']",Phoenix,"{'Monday': '0:00-0:00', 'Tuesday': '0:00-0:00', 'Friday': '0:00-0:00', 'Wednesday': '0:00-0:00', 'Thursday': '0:00-0:00', 'Sunday': '0:00-0:00', 'Saturday': '0:00-0:00'}",1,33.4654666528,-112.06357844600001,Whataburger,,85006.0,44,3.0,AZ
17700 N Hayden Rd,"{'GoodForMeal': {'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}, 'Alcohol': 'beer_and_wine', 'HasTV': True, 'RestaurantsGoodForGroups': True, 'WiFi': 'free', 'RestaurantsAttire': 'casual', 'RestaurantsReservations': False, 'OutdoorSeating': True, 'BusinessAcceptsCreditCards': True, 'RestaurantsPriceRange2': 2, 'RestaurantsTableService': False, 'RestaurantsDelivery': False, 'Ambience': {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}, 'RestaurantsTakeOut': True, 'GoodForKids': True, 'HappyHour': True, 'GoodForDancing': False}",utc3FUSX4mPErcRcoTkFYg,"['Food', 'Restaurants', 'Nightlife', 'American (Traditional)', 'Bars']",Scottsdale,{},1,33.6471892933,-111.909033687,Splash,,85255.0,3,3.0,AZ
1715 S Power Rd,"{'RestaurantsTableService': False, 'GoodForMeal': {'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}, 'Alcohol': 'none', 'Caters': False, 'HasTV': False, 'RestaurantsGoodForGroups': True, 'NoiseLevel': 'average', 'WiFi': 'no', 'RestaurantsAttire': 'casual', 'RestaurantsReservations': False, 'OutdoorSeating': True, 'BusinessAcceptsCreditCards': True, 'RestaurantsPriceRange2': 1, 'BikeParking': True, 'RestaurantsDelivery': False, 'Ambience': {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}, 'RestaurantsTakeOut': True, 'GoodForKids': True, 'DriveThru': True, 'BusinessParking': {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}}",WkkuUaYjhfd8I5ckrrBSMg,"['Mexican', 'Restaurants', 'Fast Food']",Mesa,"{'Monday': '9:30-22:00', 'Tuesday': '9:30-22:00', 'Friday': '9:30-23:00', 'Wednesday': '9:30-22:00', 'Thursday': '9:30-22:00', 'Sunday': '9:30-22:00', 'Saturday': '9:30-23:00'}",1,33.3846759,-111.6842084,El Pollo Loco,,85206.0,30,2.5,AZ
"4423 E Thomas Rd (sec), Ste B","{'Alcohol': 'beer_and_wine', 'HasTV': False, 'NoiseLevel': 'average', 'RestaurantsAttire': 'casual', 'BusinessAcceptsCreditCards': True, 'Ambience': {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}, 'RestaurantsGoodForGroups': True, 'Caters': True, 'WiFi': 'no', 'RestaurantsReservations': False, 'RestaurantsTableService': False, 'RestaurantsTakeOut': True, 'GoodForKids': True, 'WheelchairAccessible': True, 'BikeParking': False, 'OutdoorSeating': True, 'RestaurantsPriceRange2': 1, 'RestaurantsDelivery': False, 'GoodForMeal': {'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'breakfast': False, 'brunch': False}, 'BusinessParking': {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}, 'DriveThru': False, 'RestaurantsCounterService': True}",uovqgCcWIqTwUeH_A54t2A,"['Mexican', 'Restaurants', 'Fast Food', 'Tex-Mex']",Phoenix,"{'Monday': '10:45-22:00', 'Tuesday': '10:45-22:00', 'Friday': '10:45-22:00', 'Wednesday': '10:45-22:00', 'Thursday': '10:45-22:00', 'Sunday': '10:45-22:00', 'Saturday': '10:45-22:00'}",1,33.4796766514,-111.986105298,Chipotle Mexican Grill,,85018.0,129,2.5,AZ
